word,pos,hindi
Wink,verb,डांटना
Give someone a piece of mind,phrase,दुखी होकर
Miserably,adverb,कुत्ताघर
Kennel,noun,बेचैनी से हिलना
Fidget,verb,पीटना
Thrash,verb,जल्दी से निगलना
Gulp down,phrasal verb,दिल से (उत्साह से)
Heartily,adverb,शुरुआती मंच
Launchpad,noun,विस्तृत (गहन)
Threadbare,adjective,नोट करना (उल्लेख)
Note,verb,विकास (प्रगति)
Evolution,noun,जोड़ना (कड़ियां मिलाना)
Join dots,phrase,शुद्ध (मिलावटरहित)
Unadulterated,adjective,सर्वाधिक
Utmost,adjective,ज़िम्मेदारी आ पड़ना
Fall upon,phrasal verb,अनायास (बिना तैयारी)
Impromptu,adjective,स्वतंत्रतापूर्वक
Uninhibitedly,adverb,आदर करना
Look up to,phrase,लापरवाही से
Flippantly,adverb,प्रिय
Dear,noun,प्रभावित होना (परिणाम भुगतना)
Find oneself at the receiving end,phrase,असंभावना
Impossibility,noun,बारीक बुनाई (जाल)
Lacework,noun,तड़क-भड़क (धूमधाम)
Fanfare,noun,ज़िम्मेदार ठहराना
Hold someone accountable for,phrase,असहनीय
Unbearable,adjective,भड़ककर हमला करना
Lash out,phrasal verb,अनुभवी
Seasoned,adjective,मार्मिक
Poignant,adjective,नियुक्त करना (नियति तय करना)
Ordain,verb,छलपूर्ण (चालाक)
Insidious,adjective,थकावट
Exhaustion,noun,पूजना (आदर्श मानना)
Idolise,verb,बलि का बकरा
Scapegoat,noun,सराहा गया
Valued,adjective,सफल होना
Succeed,verb,फल-फूल रहा
Thriving,adjective,आत्म-सम्मान
Self-esteem,noun,शांत (निर्मल)
Serene,adjective,स्नेह
Fondness,noun,अनुभव-आधारित
Experiential,adjective,पतले ग्राहक को अधिक छूट
"The thinner the customer, the fatter the discount",phrase,कमर की परिधि
Waistline,noun,चापलूसी करना (खुश करना)
Pander (to),verb,के उद्देश्य से
With a view to,phrase,समकक्ष
Equivalent,noun,धो देना (मिटाना)
Wash off,phrasal verb,चतुर टिप्पणी
Quip,noun,आगे बढ़ना
Go on to,phrase,अपमान (तिरस्कार)
Snub,noun,नीति की दिशा
Policy orientation,noun,प्रभुत्व (आधिपत्य)
Hegemony,noun,अंतरराष्ट्रीय मुद्रा कोष (IMF)
International Monetary Fund (IMF),noun,घटाना (छोटा करना)
Scale back,phrasal verb,मंडराना (आसपास रहना)
Hover (around),verb,जोड़ना (व्यवस्थित करना)
Stitch,verb,पूर्ण पैमाने का
Full-scale,adjective,प्रभावी (लागू)
In force,phrase,भर देना (आपूर्ति से)
Flood (with),verb,स्पष्ट शब्दों में
In no terms,phrase,क्रूर (हिंसक)
Vicious,adjective,अद्भुत (असाधारण)
Phenomenal,adjective,स्थलरुद्ध
Landlocked,adjective,अनिच्छुक (प्रतिरोधी)
Resistant,adjective,संबंध सुधार
Warming up,noun,कुशल (चतुर)
Deft,adjective,के अनुरूप
In consonance with,phrase,भड़काना (हवा देना)
Fan,verb,प्रस्तुत करना (विस्तार से)
Lay out,phrasal verb,दबाना (शांत करना)
Quell,verb,प्रारंभिक
Preliminary,adjective,गहराई से जांच करना
Get to the bottom of,phrase,असंभावित
Improbable,adjective,गड्डी (बंडल)
Wad,noun,आग लगाना
Set fire,phrase,रहस्यमय
Mysterious,adjective,अति उत्साही
Over-zealous,adjective,ऐसा न हो कि
Lest,conjunction,मंदी
Recession,noun,बाज़ार में भारी गिरावट
Market meltdown,noun,गुनगुनाना (सक्रिय रहना)
Hum,verb,थिंक टैंक (नीति संस्था)
Think tank,noun,संकेत (सुराग)
Clue,noun,सरकारी स्वामित्व वाला
State-owned,adjective,प्रवाहित करना
Funnel,verb,स्थिर करना
Stabilize,verb,लाभदायक
Profitable,adjective,विस्तारित (बढ़ता हुआ)
Expanding,adjective,के संदर्भ में
In the context of,phrase,वित्तीय समावेशन
Financial inclusion,noun,झुकाव रखना
Tend to,verb,जमा करना (संचय)
Hoard,verb,अभी दूर
Way off,phrasal verb,अतिरंजित (फुला हुआ)
Overinflated,adjective,नियति (विधाता की इच्छा)
Providence,noun,त्याग देना (छोड़ना)
Letting go,noun,आत्मकेंद्रित
Self-centred,adjective,अनजान लोग
The ignorant,noun,व्यापक (प्रणालीगत)
Systemic,adjective,नारीवाद
Feminism,noun,उत्पीड़न (दबाव)
Harassment,noun,विरासत
Inheritance,noun,सूक्ष्म (नाजुक)
Subtler,noun,आवरण (बहाना)
Guise,noun,की भावना में
In the spirit of,phrase,अनुभव करना
Experience,verb,मनोदशा में उतार-चढ़ाव
Mood swing,noun,संरक्षणात्मक व्यवहार
Patronising,adjective,परेशान करने वाला
Upsetting,adjective,उपचार (स्वास्थ्य लाभ)
Healing,noun,में निहित होना
Lie in,verb,अंदर ही अंदर
Inwardly,adverb,बाहरी रूप से
Outwardly,adverb,आत्मकथा
Memoir,noun,व्यक्तित्व (छवि)
Persona,noun,वेशभूषा बदलने वाला व्यक्ति
Gender bender,noun,दो (जोड़ी)
Twain,noun,यौन रुझान
Sexual orientation,noun,दुनिया में कहीं भी
Under the sun,phrase,चिह्नित करना (सीमित करना)
Peg down,phrasal verb,प्रतिबंधित करना
Outlaw,verb,संघर्ष (विवाद)
Fray,noun,कानूनी शब्दजाल
Legalese,noun,तरल जातीयता
Fluid ethnicity,noun,लैंगिक तरलता
Gender fluidity,noun,मुक्त (अबाधित)
Unbound,adjective,कठिन परीक्षा (यातना)
Ordeal,noun,मौलिक (प्रभावशाली)
Seminal,adjective,बेकार घूमना
Loiter,verb,बाहर निकलना (साहस से)
Venture out,phrasal verb,शर्मनाक ढंग से
Outrageously,adverb,अमानवीय
Inhuman,adjective,निहित होना
Lie (with),verb,अच्छी रोशनी वाला
Well-lit,adjective,उछल-कूद करना
Frolic,verb,नंगा (उघाड़ा)
Bare,adjective,कांपना (ठंड से)
Shiver,verb,स्वयं संभालना
Fend (for oneself),verb,उछलना (कूदना)
Hop,verb,पतला (छरहरा)
Slender,adjective,त्योरी चढ़ाना
Frown,verb,मज़बूत (सुदृढ़)
Sturdy,adjective,बलूत वृक्ष
Oak,noun,गुर्राना (जानवर सा)
Grunt,verb,फड़फड़ाना
Flutter,verb,छायादार
Shady,adjective,चीड़ जैसा वृक्ष
Spruce,noun,दया (करुणा)
Pity,noun,मांसल (शक्तिशाली)
Sinewy,adjective,पीछा छुड़ाना
