word,pos,hindi
Pedigree,noun,वंशावली
Runner-up,noun,उपविजेता
Beat,verb,हराना
Notable,adjective,उल्लेखनीय
Stuck (in),adjective,फँसा हुआ
Vicious cycle,noun,दुष्चक्र
Litigation,noun,मुक़दमेबाज़ी
Keep the flag flying,phrase,मान बनाए रखना
Heaven,noun,स्वर्ग
Fond (of),adjective,स्नेही
Ruby,noun,माणिक
Silken bag,noun,रेशमी थैली
Pleased,adjective,प्रसन्न
Speed through,phrasal verb,तेज़ी से गुज़रना
Feast,noun,भोज
Twig,noun,टहनी
Pass by,phrasal verb,पास से गुज़रना
Knock down,phrasal verb,गिरा देना
Swoon,verb,बेहोश होना
Intend (for),verb,इरादा रखना
Reel,verb,लड़खड़ाना
Scorching,adjective,चिलचिलाती
Gaze,noun,निगाह
Pit,noun,गड्ढा
Sapphire,noun,नीलम
Unparalleled,adjective,अद्वितीय
Ethnicity,noun,जातीयता
Reaffirmation,noun,पुनः पुष्टि
Unity,noun,एकता
Root,noun,मूल
Symbolic,adjective,प्रतीकात्मक
Integrity,noun,अखंडता
Federal,adjective,संघीय
Unitary,adjective,एकात्मक
In spirit,phrase,मूलतः
Existence,noun,अस्तित्व
Supposed (to),adjective,अपेक्षित
Truest,adjective,सर्वाधिक सच्चा
Long live,phrase,चिरंजीवी हो
Religiosity,noun,धार्मिकता
Spiritual orientation,noun,आध्यात्मिक रुझान
Theist,noun,आस्तिक
Statistically,adverb,सांख्यिकीय रूप से
Void,adjective,रिक्त
Ethical,adjective,नैतिक
Hypocrisy,noun,पाखंड
Glorify,verb,महिमामंडित करना
Lawmaker,noun,विधायक
Garner,verb,अर्जित करना
Tech-saturated,adjective,तकनीक-संतृप्त
Intuition,noun,अंतर्ज्ञान
Sharpen,verb,निखारना
Innate,adjective,सहज
Head,verb,दिशा में बढ़ना
On edge,phrase,बेचैन
World order,noun,विश्व व्यवस्था
Take a turn,phrase,मोड़ लेना
In the fray,phrase,संघर्ष में शामिल
Hit,verb,प्रहार करना
Bid,noun,प्रयास
Hardship,noun,कठिनाई
Ripple effect,noun,तरंग प्रभाव
Imperil,verb,खतरे में डालना
Tightrope walk,phrase,नाज़ुक संतुलन
Mediator,noun,मध्यस्थ
Narrowing,adjective,संकुचित होता
Precisely,adverb,ठीक-ठीक
Statesmanship,noun,राजनयिक कुशलता
Mediation,noun,मध्यस्थता
The Global South,noun,वैश्विक दक्षिण
Strike a tone,phrase,स्वर अपनाना
Unilateral,adjective,एकतरफ़ा
Jackal,noun,सियार
Wrought,adjective,निर्मित
Strut,verb,इतराना
Fall in line,phrase,अनुशासन में आना
Rant,verb,भड़कना (बोलकर)
Take off,phrasal verb,उतारना
Renowned,adjective,प्रसिद्ध
Sutra,noun,धर्मसूत्र
Lug,verb,ढोना
Snap,verb,तीखा जवाब देना
Venerable,adjective,आदरणीय
Precious,adjective,बहुमूल्य
Goddess,noun,देवी
Lap,noun,गोद
Glide,verb,सरकना
Snack,verb,नाश्ता करना
In a fit of rage,phrase,क्रोधावेश में
Flexible inflation targeting (FIT),noun,लचीला मुद्रास्फीति लक्ष्यीकरण
Outsized,adjective,अत्यधिक बड़ा
Fractile,noun,विभाजन बिंदु
Preference,noun,पसंद
Wryly,adverb,व्यंग्यात्मक ढंग से
Retail price index,noun,खुदरा मूल्य सूचकांक
Minimise,verb,कम करना
Hold someone to account,phrase,जवाबदेह ठहराना
The new normal,noun,नई सामान्य स्थिति
The real economy,noun,वास्तविक अर्थव्यवस्था
Underlie,verb,आधार बनना
Turn out,phrasal verb,साबित होना
Intake,noun,सेवन
Macronutrient,noun,स्थूल पोषक तत्व
Steak,noun,मांस का टुकड़ा
Spoil,verb,बिगाड़ना
Needlessly,adverb,अनावश्यक रूप से
Grainy footage,noun,धुंधली फुटेज
Nerdy,adjective,किसी विषय में गहरी रुचि रखने वाला
Obsession,noun,जुनून
Stardom,noun,सितारा प्रसिद्धि
Nonsensical,adjective,बेतुका
Substance,noun,गंभीरता
Grabbing,adjective,ध्यान खींचने वाला
Lived,adjective,अनुभवजन्य
Tone,noun,स्वर
Telling,adjective,संकेतक
Glitch,noun,तकनीकी खराबी
Proliferation,noun,तेज़ी से फैलाव
Prompt-driven,adjective,संकेत-आधारित
Polished,adjective,परिष्कृत
Ingenuity,noun,सूझबूझ
Whimsy,noun,चंचल कल्पनाशीलता
Steal the show,phrase,ध्यान आकर्षित करना
Boom,verb,फलना-फूलना
Train,verb,प्रशिक्षित करना
Level the field,phrase,समान अवसर देना
Microsoft-backed,adjective,समर्थित
Off the block,phrase,शुरुआत में
Monetise,verb,मुद्रीकरण करना
Workforce,noun,कार्यबल
Notion,noun,धारणा
Speed up,phrasal verb,तेज़ करना
Proprietary,adjective,स्वामित्व वाला
Run away,phrasal verb,आगे निकल जाना
Prism,noun,दृष्टिकोण
Paleolithic,noun,पुरापाषाण युग
Simply put,phrase,संक्षेप में कहें तो
Temporal,adjective,सांसारिक
Predict,verb,भविष्यवाणी करना
In the offing,phrase,आसन्न
Laureate,noun,पुरस्कार विजेता
Flag,verb,चिह्नित करना
Obsolete,adjective,पुराना (अप्रचलित)
Labour,noun,श्रम
In essence,phrase,मूलतः
Paper over,phrasal verb,ढँकना (छिपाना)
Ethereal,adjective,स्वप्निल
Lucrative,adjective,लाभदायक
Impending,adjective,आसन्न (होने वाला)
Nanny,noun,आया
Price pressure,noun,मूल्य दबाव
Recede,verb,पीछे हटना
Long-period average,noun,दीर्घ-अवधि औसत
Sow,verb,बोना
Frontload,verb,आरंभ में अधिक भार डालना
Opt for,phrasal verb,चुनना
Undergird,verb,आधार देना
Mastermind,verb,षड्यंत्र रचना
Make amends,phrase,क्षतिपूर्ति करना
Put something into perspective,phrase,परिप्रेक्ष्य में रखना
Hold out,phrasal verb,पेश करना
Recommit,verb,पुनः प्रतिबद्ध होना
Victim,noun,पीड़ित
Paradigm shift,phrase,आमूल परिवर्तन
Anew,adverb,नए सिरे से
Kick in,phrasal verb,लागू होना
Tweak,verb,थोड़ा सुधार करना
Insure,verb,सुनिश्चित करना
Imploration,noun,प्रार्थना
Tacit,adjective,अव्यक्त
Moratorium,noun,स्थगन
Interest subvention,noun,ब्याज सहायिकी
Rent apart,phrasal verb,अलग हो जाना
Standoff,noun,गतिरोध
Pilgrimage,noun,तीर्थयात्रा
In principle,phrase,सिद्धांततः
Presumably,adverb,संभवतः
Transgress,verb,उल्लंघन करना
Restoration,noun,पुनर्स्थापना
Tranquillity,noun,शांति
Normalise,verb,सामान्य बनाना
Patrolling,noun,गश्त
Revelation,noun,रहस्योद्घाटन
Sweep under the carpet,phrase,छिपा देना
Minutiae,noun,बारीकियाँ
With the sort of,phrase,उस तरह के साथ
Utilitarian,adjective,व्यावहारिक (उपयोगितावादी)
Functionality,noun,कार्यक्षमता
Roomy,adjective,विशाल (कक्ष)
Multitude,noun,भीड़
Nestle (in),verb,दुबकना
